"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-08_Ganzeboom","en","6129","Animal producers nec",386,6129
"ISCO-08_Ganzeboom","en","6130","Mixed crop and animal producers",387,6130
"ISCO-08_Ganzeboom","en","6200","Market-oriented skilled forestry, fishery, hunting wrkrs",388,6200
"ISCO-08_Ganzeboom","en","6210","Forestry arw",389,6210
"ISCO-08_Ganzeboom","en","6220","Fishery workers, hunters and trappers",390,6220
"ISCO-08_Ganzeboom","en","6221","Aquaculture workers",391,6221
"ISCO-08_Ganzeboom","en","6222","Inland and coastal waters fishery workers",392,6222
"ISCO-08_Ganzeboom","en","6223","Deep-sea fishery workers",393,6223
"ISCO-08_Ganzeboom","en","6224","Hunters and trappers",394,6224
"ISCO-08_Ganzeboom","en","6300","Subsistence farmers, fishers, hunters and gatherers",395,6300
"ISCO-08_Ganzeboom","en","6310","Subsistence crop farmers",396,6310
"ISCO-08_Ganzeboom","en","6320","Subsistence livestock farmers",397,6320
"ISCO-08_Ganzeboom","en","6330","Subsistence mixed crop and livestock farmers",398,6330
"ISCO-08_Ganzeboom","en","6340","Subsistence fishers, hunters, trappers and gatherers",399,6340
"ISCO-08_Ganzeboom","en","7000","Craft ar trades wrkrs",400,7000
"ISCO-08_Ganzeboom","en","7100","Building ar trades wrkrs, excluding electricians",401,7100
"ISCO-08_Ganzeboom","en","7110","Building frame ar trades wrkrs",402,7110
"ISCO-08_Ganzeboom","en","7111","House builders",403,7111
"ISCO-08_Ganzeboom","en","7112","Bricklayers arw",404,7112
"ISCO-08_Ganzeboom","en","7113","Stonemasons, stone cutters, splitters and carvers",405,7113
"ISCO-08_Ganzeboom","en","7114","Concrete placers, concrete finishers arw",406,7114
"ISCO-08_Ganzeboom","en","7115","Carpenters and joiners",407,7115
"ISCO-08_Ganzeboom","en","7119","Building frame ar trades wrkrs nec",408,7119
"ISCO-08_Ganzeboom","en","7120","Building finishers ar trades wrkrs",409,7120
"ISCO-08_Ganzeboom","en","7121","Roofers",410,7121
"ISCO-08_Ganzeboom","en","7122","Floor layers and tile setters",411,7122
"ISCO-08_Ganzeboom","en","7123","Plasterers",412,7123
"ISCO-08_Ganzeboom","en","7124","Insulation workers",413,7124
"ISCO-08_Ganzeboom","en","7125","Glaziers",414,7125
"ISCO-08_Ganzeboom","en","7126","Plumbers and pipe fitters",415,7126
"ISCO-08_Ganzeboom","en","7127","Air conditioning and refrigeration mechanics",416,7127
"ISCO-08_Ganzeboom","en","7130","Painters, building structure cleaners ar trades wrkrs",417,7130
"ISCO-08_Ganzeboom","en","7131","Painters arw",418,7131
"ISCO-08_Ganzeboom","en","7132","Spray painters and varnishers",419,7132
"ISCO-08_Ganzeboom","en","7133","Building structure cleaners",420,7133
"ISCO-08_Ganzeboom","en","7200","Metal, machinery ar trades wrkrs",421,7200
"ISCO-08_Ganzeboom","en","7210","Sheet-structural metal wekrs, moulders and welders, arw",422,7210
"ISCO-08_Ganzeboom","en","7211","Metal moulders and coremakers",423,7211
"ISCO-08_Ganzeboom","en","7212","Welders and flamecutters",424,7212
"ISCO-08_Ganzeboom","en","7213","Sheet-metal workers",425,7213
"ISCO-08_Ganzeboom","en","7214","Structural-metal preparers and erectors",426,7214
"ISCO-08_Ganzeboom","en","7215","Riggers and cable splicers",427,7215
"ISCO-08_Ganzeboom","en","7220","Blacksmiths, toolmakers ar trades wrkrs",428,7220
"ISCO-08_Ganzeboom","en","7221","Blacksmiths, hammersmiths and forging press workers",429,7221
"ISCO-08_Ganzeboom","en","7222","Toolmakers arw",430,7222
"ISCO-08_Ganzeboom","en","7223","Metal working machine tool setters and operators",431,7223
"ISCO-08_Ganzeboom","en","7224","Metal polishers, wheel grinders and tool sharpeners",432,7224
"ISCO-08_Ganzeboom","en","7230","Machinery mechanics and repairers",433,7230
"ISCO-08_Ganzeboom","en","7231","Motor vehicle mechanics and repairers",434,7231
"ISCO-08_Ganzeboom","en","7232","Aircraft engine mechanics and repairers",435,7232
"ISCO-08_Ganzeboom","en","7233","Agricultural-industrial machinery mechanics & repairers",436,7233
"ISCO-08_Ganzeboom","en","7234","Bicycle and related repairers",437,7234
"ISCO-08_Ganzeboom","en","7300","Handicraft and printing workers",438,7300
"ISCO-08_Ganzeboom","en","7310","Handicraft workers",439,7310
"ISCO-08_Ganzeboom","en","7311","Precision-instrument makers and repairers",440,7311
"ISCO-08_Ganzeboom","en","7312","Musical instrument makers and tuners",441,7312
"ISCO-08_Ganzeboom","en","7313","Jewellery and precious-metal workers",442,7313
"ISCO-08_Ganzeboom","en","7314","Potters arw",443,7314
"ISCO-08_Ganzeboom","en","7315","Glass makers, cutters, grinders and finishers",444,7315
"ISCO-08_Ganzeboom","en","7316","Sign writers, decorative painters, engravers and etchers",445,7316
"ISCO-08_Ganzeboom","en","7317","Handicraft workers in wood, basketry and related materials",446,7317
"ISCO-08_Ganzeboom","en","7318","Handicraft workers in textile, leather and related materials",447,7318
"ISCO-08_Ganzeboom","en","7319","Handicraft workers nec",448,7319
"ISCO-08_Ganzeboom","en","7320","Printing trades workers",449,7320
"ISCO-08_Ganzeboom","en","7321","Pre-press technicians",450,7321
"ISCO-08_Ganzeboom","en","7322","Printers",451,7322
"ISCO-08_Ganzeboom","en","7323","Print finishing and binding workers",452,7323
"ISCO-08_Ganzeboom","en","7400","Electrical and electronic trades workers",453,7400
"ISCO-08_Ganzeboom","en","7410","Electrical equipment installers and repairers",454,7410
"ISCO-08_Ganzeboom","en","7411","Building and related electricians",455,7411
"ISCO-08_Ganzeboom","en","7412","Electrical mechanics and fitters",456,7412
"ISCO-08_Ganzeboom","en","7413","Electrical line installers and repairers",457,7413
"ISCO-08_Ganzeboom","en","7420","Electronics and telecommunications installers and repairers",458,7420
"ISCO-08_Ganzeboom","en","7421","Electronics mechanics and servicers",459,7421
"ISCO-08_Ganzeboom","en","7422","ICT installers and servicers",460,7422
"ISCO-08_Ganzeboom","en","7500","Food processing, wood working, garment ar craft-trades wrks",461,7500
"ISCO-08_Ganzeboom","en","7510","Food processing ar trades wrkrs",462,7510
"ISCO-08_Ganzeboom","en","7511","Butchers, fishmongers and related food preparers",463,7511
"ISCO-08_Ganzeboom","en","7512","Bakers, pastry-cooks and confectionery makers",464,7512
"ISCO-08_Ganzeboom","en","7513","Dairy-products makers",465,7513
"ISCO-08_Ganzeboom","en","7514","Fruit, vegetable and related preservers",466,7514
"ISCO-08_Ganzeboom","en","7515","Food and beverage tasters and graders",467,7515
"ISCO-08_Ganzeboom","en","7516","Tobacco preparers and tobacco products makers",468,7516
"ISCO-08_Ganzeboom","en","7520","Wood treaters, cabinet-makers ar trades wrkrs",469,7520
"ISCO-08_Ganzeboom","en","7521","Wood treaters",470,7521
"ISCO-08_Ganzeboom","en","7522","Cabinet-makers arw",471,7522
"ISCO-08_Ganzeboom","en","7523","Woodworking-machine tool setters and operators",472,7523
"ISCO-08_Ganzeboom","en","7530","Garment ar trades wrkrs",473,7530
"ISCO-08_Ganzeboom","en","7531","Tailors, dressmakers, furriers and hatters",474,7531
"ISCO-08_Ganzeboom","en","7532","Garment and related pattern-makers and cutters",475,7532
"ISCO-08_Ganzeboom","en","7533","Sewing, embroidery arw",476,7533
"ISCO-08_Ganzeboom","en","7534","Upholsterers arw",477,7534
"ISCO-08_Ganzeboom","en","7535","Pelt dressers, tanners and fellmongers",478,7535
"ISCO-08_Ganzeboom","en","7536","Shoemakers arw",479,7536
"ISCO-08_Ganzeboom","en","7540","Other craft arw",480,7540
"ISCO-08_Ganzeboom","en","7541","Underwater divers",481,7541
"ISCO-08_Ganzeboom","en","7542","Shotfirers and blasters",482,7542
"ISCO-08_Ganzeboom","en","7543","Product graders and testers [excluding foods and beverages]",483,7543
"ISCO-08_Ganzeboom","en","7544","Fumigators and other pest and weed controllers",484,7544
"ISCO-08_Ganzeboom","en","7549","Craft arw nec",485,7549
"ISCO-08_Ganzeboom","en","8000","Plant and machine operators, and assemblers",486,8000
"ISCO-08_Ganzeboom","en","8100","Stationary plant and machine operators",487,8100
"ISCO-08_Ganzeboom","en","8110","Mining and mineral processing plant operators",488,8110
"ISCO-08_Ganzeboom","en","8111","Miners and quarriers",489,8111
"ISCO-08_Ganzeboom","en","8112","Mineral and stone processing plant operators",490,8112
"ISCO-08_Ganzeboom","en","8113","Well drillers and borers arw",491,8113
"ISCO-08_Ganzeboom","en","8114","Cement, stone and other mineral products machine operators",492,8114
"ISCO-08_Ganzeboom","en","8120","Metal processing and finishing plant operators",493,8120
"ISCO-08_Ganzeboom","en","8121","Metal processing plant operators",494,8121
"ISCO-08_Ganzeboom","en","8122","Metal finishing, plating and coating machine operators",495,8122
"ISCO-08_Ganzeboom","en","8130","Chemical-photograph products plant and machine operators",496,8130
"ISCO-08_Ganzeboom","en","8131","Chemical products plant and machine operators",497,8131
"ISCO-08_Ganzeboom","en","8132","Photographic products machine operators",498,8132
"ISCO-08_Ganzeboom","en","8140","Rubber, plastic and paper products machine operators",499,8140
"ISCO-08_Ganzeboom","en","8141","Rubber products machine operators",500,8141
"ISCO-08_Ganzeboom","en","8142","Plastic products machine operators",501,8142
"ISCO-08_Ganzeboom","en","8143","Paper products machine operators",502,8143
"ISCO-08_Ganzeboom","en","8150","Textile, fur and leather products machine operators",503,8150
"ISCO-08_Ganzeboom","en","8151","Fibre preparing, spinning and winding machine operators",504,8151
"ISCO-08_Ganzeboom","en","8152","Weaving and knitting machine operators",505,8152
"ISCO-08_Ganzeboom","en","8153","Sewing machine operators",506,8153
"ISCO-08_Ganzeboom","en","8154","Bleaching, dyeing and fabric cleaning machine operators",507,8154
"ISCO-08_Ganzeboom","en","8155","Fur and leather preparing machine operators",508,8155
"ISCO-08_Ganzeboom","en","8156","Shoemaking and related machine operators",509,8156
"ISCO-08_Ganzeboom","en","8157","Laundry machine operators",510,8157
"ISCO-08_Ganzeboom","en","8159","Textile, fur and leather products machine operators nec",511,8159
"ISCO-08_Ganzeboom","en","8160","Food and related products machine operators",512,8160
"ISCO-08_Ganzeboom","en","8170","Wood processing and papermaking plant operators",513,8170
"ISCO-08_Ganzeboom","en","8171","Pulp and papermaking plant operators",514,8171
"ISCO-08_Ganzeboom","en","8172","Wood processing plant operators",515,8172
"ISCO-08_Ganzeboom","en","8180","Other stationary plant and machine operators",516,8180
"ISCO-08_Ganzeboom","en","8181","Glass and ceramics plant operators",517,8181
"ISCO-08_Ganzeboom","en","8182","Steam engine and boiler operators",518,8182
"ISCO-08_Ganzeboom","en","8183","Packing, bottling and labelling machine operators",519,8183
"ISCO-08_Ganzeboom","en","8189","Stationary plant and machine operators nec",520,8189
"ISCO-08_Ganzeboom","en","8200","Assemblers",521,8200
"ISCO-08_Ganzeboom","en","8210","Assemblers",522,8210
"ISCO-08_Ganzeboom","en","8211","Mechanical machinery assemblers",523,8211
"ISCO-08_Ganzeboom","en","8212","Electrical and electronic equipment assemblers",524,8212
"ISCO-08_Ganzeboom","en","8219","Assemblers nec",525,8219
"ISCO-08_Ganzeboom","en","8300","Drivers and mobile plant operators",526,8300
"ISCO-08_Ganzeboom","en","8310","Locomotive engine drivers arw",527,8310
"ISCO-08_Ganzeboom","en","8311","Locomotive engine drivers",528,8311
"ISCO-08_Ganzeboom","en","8312","Railway brake, signal and switch operators",529,8312
"ISCO-08_Ganzeboom","en","8320","Car, van and motorcycle drivers",530,8320
"ISCO-08_Ganzeboom","en","8321","Motorcycle drivers",531,8321
"ISCO-08_Ganzeboom","en","8322","Car, taxi and van drivers",532,8322
"ISCO-08_Ganzeboom","en","8330","Heavy truck and bus drivers",533,8330
"ISCO-08_Ganzeboom","en","8331","Bus and tram drivers",534,8331
"ISCO-08_Ganzeboom","en","8332","Heavy truck and lorry drivers",535,8332
"ISCO-08_Ganzeboom","en","8340","Mobile plant operators",536,8340
"ISCO-08_Ganzeboom","en","8341","Mobile farm and forestry plant operators",537,8341
"ISCO-08_Ganzeboom","en","8342","Earthmoving and related plant operators",538,8342
"ISCO-08_Ganzeboom","en","8343","Crane, hoist and related plant operators",539,8343
"ISCO-08_Ganzeboom","en","8344","Lifting truck operators",540,8344
"ISCO-08_Ganzeboom","en","8350","Ships deck crews arw",541,8350
"ISCO-08_Ganzeboom","en","9000","Elementary occupations",542,9000
"ISCO-08_Ganzeboom","en","9100","Cleaners and helpers",543,9100
"ISCO-08_Ganzeboom","en","9110","Domestic, hotel and office cleaners and helpers",544,9110
"ISCO-08_Ganzeboom","en","9111","Domestic cleaners and helpers",545,9111
"ISCO-08_Ganzeboom","en","9112","Cleaners and helpers in offices, hotels etc",546,9112
"ISCO-08_Ganzeboom","en","9120","Vehicle, window, laundry and other hand cleaning workers",547,9120
"ISCO-08_Ganzeboom","en","9121","Hand launderers and pressers",548,9121
"ISCO-08_Ganzeboom","en","9122","Vehicle cleaners",549,9122
"ISCO-08_Ganzeboom","en","9123","Window cleaners",550,9123
"ISCO-08_Ganzeboom","en","9129","Other cleaning workers",551,9129
"ISCO-08_Ganzeboom","en","9200","Agricultural, forestry and fishery labourers",552,9200
"ISCO-08_Ganzeboom","en","9210","Agricultural, forestry and fishery labourers",553,9210
"ISCO-08_Ganzeboom","en","9211","Crop farm labourers",554,9211
"ISCO-08_Ganzeboom","en","9212","Livestock farm labourers",555,9212
"ISCO-08_Ganzeboom","en","9213","Mixed crop and livestock farm labourers",556,9213
"ISCO-08_Ganzeboom","en","9214","Garden and horticultural labourers",557,9214
"ISCO-08_Ganzeboom","en","9215","Forestry labourers",558,9215
"ISCO-08_Ganzeboom","en","9216","Fishery and aquaculture labourers",559,9216
"ISCO-08_Ganzeboom","en","9300","Labourers mining, construction, manufactur & transport",560,9300
"ISCO-08_Ganzeboom","en","9310","Mining and construction labourers",561,9310
"ISCO-08_Ganzeboom","en","9311","Mining and quarrying labourers",562,9311
"ISCO-08_Ganzeboom","en","9312","Civil engineering labourers",563,9312
"ISCO-08_Ganzeboom","en","9313","Building construction labourers",564,9313
"ISCO-08_Ganzeboom","en","9320","Manufacturing labourers",565,9320
"ISCO-08_Ganzeboom","en","9321","Hand packers",566,9321
"ISCO-08_Ganzeboom","en","9329","Manufacturing labourers nec",567,9329
"ISCO-08_Ganzeboom","en","9330","Transport and storage labourers",568,9330
"ISCO-08_Ganzeboom","en","9331","Hand and pedal vehicle drivers",569,9331
"ISCO-08_Ganzeboom","en","9332","Drivers of animal-drawn vehicles and machinery",570,9332
"ISCO-08_Ganzeboom","en","9333","Freight handlers",571,9333
"ISCO-08_Ganzeboom","en","9334","Shelf fillers",572,9334
"ISCO-08_Ganzeboom","en","9400","Food preparation assistants",573,9400
"ISCO-08_Ganzeboom","en","9410","Food preparation assistants",574,9410
"ISCO-08_Ganzeboom","en","9411","Fast food preparers",575,9411
"ISCO-08_Ganzeboom","en","9412","Kitchen helpers",576,9412
"ISCO-08_Ganzeboom","en","9500","Street and related sales and service workers",577,9500
"ISCO-08_Ganzeboom","en","9510","Street and related service workers",578,9510
"ISCO-08_Ganzeboom","en","9520","Street vendors [excluding food]",579,9520
"ISCO-08_Ganzeboom","en","9600","Refuse workers and other elementary workers",580,9600
"ISCO-08_Ganzeboom","en","9610","Refuse workers",581,9610
"ISCO-08_Ganzeboom","en","9611","Garbage and recycling collectors",582,9611
"ISCO-08_Ganzeboom","en","9612","Refuse sorters",583,9612
"ISCO-08_Ganzeboom","en","9613","Sweepers and related labourers",584,9613
"ISCO-08_Ganzeboom","en","9620","Other elementary workers",585,9620
"ISCO-08_Ganzeboom","en","9621","Messengers, package deliverers and luggage porters",586,9621
"ISCO-08_Ganzeboom","en","9622","Odd job persons",587,9622
"ISCO-08_Ganzeboom","en","9623","Meter readers and vending-machine collectors",588,9623
"ISCO-08_Ganzeboom","en","9624","Water and firewood collectors",589,9624
"ISCO-08_Ganzeboom","en","9629","Elementary workers nec",590,9629
