"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-68_SOEPdepr","894","ISCO-68_ILO","8-94",1,
"ISCO-68_SOEPdepr","895","ISCO-68_ILO","8-95",1,
"ISCO-68_SOEPdepr","899","ISCO-68_ILO","8-99",1,
"ISCO-68_SOEPdepr","901","ISCO-68_ILO","9-01",1,
"ISCO-68_SOEPdepr","902","ISCO-68_ILO","9-02",1,
"ISCO-68_SOEPdepr","910","ISCO-68_ILO","9-10",1,
"ISCO-68_SOEPdepr","921","ISCO-68_ILO","9-21",1,
"ISCO-68_SOEPdepr","922","ISCO-68_ILO","9-22",1,
"ISCO-68_SOEPdepr","923","ISCO-68_ILO","9-23",1,
"ISCO-68_SOEPdepr","924","ISCO-68_ILO","9-24",1,
"ISCO-68_SOEPdepr","925","ISCO-68_ILO","9-25",1,
"ISCO-68_SOEPdepr","926","ISCO-68_ILO","9-26",1,
"ISCO-68_SOEPdepr","927","ISCO-68_ILO","9-27",1,
"ISCO-68_SOEPdepr","929","ISCO-68_ILO","9-29",1,
"ISCO-68_SOEPdepr","931","ISCO-68_ILO","9-31",1,
"ISCO-68_SOEPdepr","939","ISCO-68_ILO","9-39",1,
"ISCO-68_SOEPdepr","941","ISCO-68_ILO","9-41",1,
"ISCO-68_SOEPdepr","942","ISCO-68_ILO","9-42",1,
"ISCO-68_SOEPdepr","943","ISCO-68_ILO","9-43",1,
"ISCO-68_SOEPdepr","949","ISCO-68_ILO","9-49",1,
"ISCO-68_SOEPdepr","951","ISCO-68_ILO","9-51",1,
"ISCO-68_SOEPdepr","952","ISCO-68_ILO","9-52",1,
"ISCO-68_SOEPdepr","953","ISCO-68_ILO","9-53",1,
"ISCO-68_SOEPdepr","954","ISCO-68_ILO","9-54",1,
"ISCO-68_SOEPdepr","955","ISCO-68_ILO","9-55",1,
"ISCO-68_SOEPdepr","956","ISCO-68_ILO","9-56",1,
"ISCO-68_SOEPdepr","957","ISCO-68_ILO","9-57",1,
"ISCO-68_SOEPdepr","959","ISCO-68_ILO","9-59",1,
"ISCO-68_SOEPdepr","961","ISCO-68_ILO","9-61",1,
"ISCO-68_SOEPdepr","969","ISCO-68_ILO","9-69",1,
"ISCO-68_SOEPdepr","971","ISCO-68_ILO","9-71",1,
"ISCO-68_SOEPdepr","972","ISCO-68_ILO","9-72",1,
"ISCO-68_SOEPdepr","973","ISCO-68_ILO","9-73",1,
"ISCO-68_SOEPdepr","974","ISCO-68_ILO","9-74",1,
"ISCO-68_SOEPdepr","979","ISCO-68_ILO","9-79",1,
"ISCO-68_SOEPdepr","981","ISCO-68_ILO","9-81",1,
"ISCO-68_SOEPdepr","982","ISCO-68_ILO","9-82",1,
"ISCO-68_SOEPdepr","983","ISCO-68_ILO","9-83",1,
"ISCO-68_SOEPdepr","984","ISCO-68_ILO","9-84",1,
"ISCO-68_SOEPdepr","985","ISCO-68_ILO","9-85",1,
"ISCO-68_SOEPdepr","986","ISCO-68_ILO","9-86",1,
"ISCO-68_SOEPdepr","989","ISCO-68_ILO","9-89",1,
"ISCO-68_SOEPdepr","999","ISCO-68_ILO","9-99",1,
