"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"KldB92","de","1749","andere Drucker/innen (Hoch-, Flach- und/oder Tiefdruck)",246,1749
"KldB92","de","1750","Spezialdrucker/innen o.n.A.",247,1750
"KldB92","de","1751","Siebdrucker/innen",248,1751
"KldB92","de","1752","Tapetendrucker/innen",249,1752
"KldB92","de","1753","Textildrucker/innen",250,1753
"KldB92","de","1759","andere Spezialdrucker/innen",251,1759
"KldB92","de","1760","Reprograf(en/innen), Vervielfältiger/innen, allgemein",252,1760
"KldB92","de","1761","Reprograf(en/innen) (Reprografie)",253,1761
"KldB92","de","1762","Reprograf(en/innen) (Mikrografie)",254,1762
"KldB92","de","1763","Kleinoffsetdrucker/innen",255,1763
"KldB92","de","1764","Adremadrucker/innen",256,1764
"KldB92","de","1765","Schablonenmacher/innen",257,1765
"KldB92","de","1769","andere Reprograf(en/innen)",258,1769
"KldB92","de","1780","Buchbinder/innen, allgemein",259,1780
"KldB92","de","1781","Buchbinder/innen (Einzel- und Sonderanfertigung)",260,1781
"KldB92","de","1782","Buchbinder/innen (Serienfertigung)",261,1782
"KldB92","de","1783","Buchblock-, Broschürenmacher/innen",262,1783
"KldB92","de","1784","Decken-, Buchfertigmacher/innen",263,1784
"KldB92","de","1785","Druckweiterverarbeitungsfachwerker/innen",264,1785
"KldB92","de","1789","andere Buchbinder/innen",265,1789
"KldB92","de","1790","Druckereihelfer/innen, allgemein",266,1790
"KldB92","de","1791","Helfer/innen in der Satzherstellung",267,1791
"KldB92","de","1792","Helfer/innen in der Druckvorlagen- und Druckformherstellung",268,1792
"KldB92","de","1793","Helfer/innen im Druck",269,1793
"KldB92","de","1795","Helfer/innen in der Druckweiterverarbeitung",270,1795
"KldB92","de","1810","Holzbearbeitungsmechaniker/innen, allgemein",271,1810
"KldB92","de","1811","Holzeinteiler/innen, Holzsortierer/innen",272,1811
"KldB92","de","1812","Holzsäger/innen, -trockner/innen",273,1812
"KldB92","de","1813","Holzhobler/innen",274,1813
"KldB92","de","1814","Holzfräser/innen, -bohrer/innen",275,1814
"KldB92","de","1815","Holzschleifer/innen",276,1815
"KldB92","de","1816","Holzwerkstoffhersteller/innen",277,1816
"KldB92","de","1817","Holzbearbeitungsmechanikerhelfer/innen",278,1817
"KldB92","de","1818","Holzleimbaufachkräfte",279,1818
"KldB92","de","1819","andere Holzbearbeitungsmechaniker/innen",280,1819
"KldB92","de","1850","Holzwarenmacher/innen o.n.A.",281,1850
"KldB92","de","1851","Drechsler/innen",282,1851
"KldB92","de","1852","Holzbildhauer/innen, Schnitzer/innen",283,1852
"KldB92","de","1853","Bürsten- und Pinselmacher/innen",284,1853
"KldB92","de","1854","Schirm-, Stockmacher/innen",285,1854
"KldB92","de","1855","Holzspielwarenmacher/innen",286,1855
"KldB92","de","1856","Korkwarenmacher/innen",287,1856
"KldB92","de","1857","Helfer/innen in der Holz-, Flechtwarenherstellung u.ä.",288,1857
"KldB92","de","1858","Korb-, Flechtwarenmacher/innen",289,1858
"KldB92","de","1859","andere Holzwarenmacher/innen",290,1859
"KldB92","de","1910","Verfahrensmechaniker/innen (Metallerzeugung) o.n.A.",291,1910
"KldB92","de","1911","Verfahrensmechaniker/innen (Eisen- und Stahl-Metallurgie)",292,1911
"KldB92","de","1912","Verfahrensmechaniker/innen (Nichteisen-Metallurgie)",293,1912
"KldB92","de","1913","Hochofenwerker/innen",294,1913
"KldB92","de","1914","Schmelzofenwerker/innen",295,1914
"KldB92","de","1915","Gießer/innen (Metallerzeugung)",296,1915
"KldB92","de","1916","Erzaufbereiter/innen",297,1916
"KldB92","de","1917","Verfahrensmechanikerhelfer/innen (Metallerzeugung)",298,1917
"KldB92","de","1919","andere Verfahrensmechaniker/innen (Metallerzeugung)",299,1919
"KldB92","de","1940","Verfahrensmechaniker/innen (Metallumformung) o.n.A.",300,1940
"KldB92","de","1941","Verfahrensmechaniker/innen (Stahl-Umformung)",301,1941
"KldB92","de","1942","Verfahrensmechaniker/innen (Nichteisenmetall-Umformung)",302,1942
"KldB92","de","1943","Walzer/innen",303,1943
"KldB92","de","1944","Metallzieher/innen",304,1944
"KldB92","de","1945","Schmied(e/innen) (Industrie)",305,1945
"KldB92","de","1947","Verfahrensmechanikerhelfer/innen (Metallumformung)",306,1947
"KldB92","de","2010","Gießereimechaniker, Formgießer o.n.A.",307,2010
"KldB92","de","2011","Gießereimechaniker (Handformguß)",308,2011
"KldB92","de","2012","Gießereimechaniker (Maschinenformguß)",309,2012
"KldB92","de","2013","Gießereimechaniker (Druck- und Kokillenguß)",310,2013
"KldB92","de","2014","Kernmacher",311,2014
"KldB92","de","2015","Former, a.n.g.",312,2015
"KldB92","de","2016","Metallformer und Metallgießer",313,2016
"KldB92","de","2017","Gießereihilfsarbeiter und verwandte Berufe",314,2017
"KldB92","de","2018","Gußputzer",315,2018
"KldB92","de","2019","andere Formgießer",316,2019
"KldB92","de","2111","Blechpresser/innen",317,2111
"KldB92","de","2112","Blechzieher/innen",318,2112
"KldB92","de","2113","Blechstanzer/innen",319,2113
"KldB92","de","2114","Blechlocher/innen",320,2114
"KldB92","de","2117","Blechpresser-, Blechzieher-, Blechstanzerhelfer/innen",321,2117
"KldB92","de","2119","andere Blechpresser/innen, -zieher/innen, -stanzer/innen",322,2119
"KldB92","de","2120","Drahtverformer/innen, -verarbeiter/innen o.n.A.",323,2120
"KldB92","de","2121","Drahtseilmacher/innen",324,2121
"KldB92","de","2123","Drahtwarenmacher/innen",325,2123
"KldB92","de","2124","Nadelmacher/innen",326,2124
"KldB92","de","2125","Kabelwerker/innen",327,2125
"KldB92","de","2126","Federmacher/innen",328,2126
"KldB92","de","2127","Drahtverarbeiterhelfer/innen",329,2127
"KldB92","de","2128","Spulenwickler/innen",330,2128
"KldB92","de","2129","andere Drahtverformer/innen, -verarbeiter/innen",331,2129
"KldB92","de","2131","Metalldrücker/innen",332,2131
"KldB92","de","2132","Metallpräger/innen u.a. Metallkaltverformer/innen",333,2132
"KldB92","de","2133","Metallbieger/innen",334,2133
"KldB92","de","2134","Metallschneider/innen",335,2134
"KldB92","de","2137","Metallverformerhelfer/innen, a.n.g.",336,2137
"KldB92","de","2139","andere Metallverformer/innen (spanlose Verformung)",337,2139
"KldB92","de","2200","Zerspanungsmechaniker/innen o.n.F.",338,2200
"KldB92","de","2210","Dreher/innen, allgemein",339,2210
"KldB92","de","2211","Zerspanungsmechaniker/innen (Drehtechnik)",340,2211
"KldB92","de","2212","Zerspanungsmechaniker/innen (Automatendrehtechnik)",341,2212
"KldB92","de","2214","Leitspindeldrehbankdreher/innen",342,2214
"KldB92","de","2215","Karusselldreher/innen",343,2215
"KldB92","de","2217","Dreherhelfer/innen",344,2217
"KldB92","de","2219","andere Dreher/innen",345,2219
"KldB92","de","2220","Fräser/innen, allgemein",346,2220
"KldB92","de","2221","Zerspanungsmechaniker/innen (Frästechnik)",347,2221
"KldB92","de","2227","Fräserhelfer/innen",348,2227
"KldB92","de","2229","andere Fräser/innen",349,2229
"KldB92","de","2240","Bohrer/innen, allgemein",350,2240
"KldB92","de","2241","Bohrwerkdreher/innen",351,2241
"KldB92","de","2242","Radialbohrer/innen",352,2242
"KldB92","de","2247","Bohrerhelfer/innen",353,2247
"KldB92","de","2249","andere Bohrer/innen",354,2249
