sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"KldB2010","21493","ISCO08_ILO","3122",1,""
"KldB2010","22101","ISCO08_ILO","9329",1,""
"KldB2010","22102","ISCO08_ILO","8142",.66666669,""
"KldB2010","22102","ISCO08_ILO","8141",.33333334,""
"KldB2010","22103","ISCO08_ILO","3116",1,""
"KldB2010","22104","ISCO08_ILO","2145",1,""
"KldB2010","22112","ISCO08_ILO","8141",.66666669,""
"KldB2010","22112","ISCO08_ILO","7231",.33333334,""
"KldB2010","22182","ISCO08_ILO","8141",.66666669,""
"KldB2010","22182","ISCO08_ILO","8142",.33333334,""
"KldB2010","22183","ISCO08_ILO","3116",1,""
"KldB2010","22184","ISCO08_ILO","2145",1,""
"KldB2010","22193","ISCO08_ILO","3122",1,""
"KldB2010","22201","ISCO08_ILO","9329",1,""
"KldB2010","22202","ISCO08_ILO","7132",1,""
"KldB2010","22203","ISCO08_ILO","3116",1,""
"KldB2010","22204","ISCO08_ILO","2145",1,""
"KldB2010","22212","ISCO08_ILO","7132",1,""
"KldB2010","22222","ISCO08_ILO","3111",1,""
"KldB2010","22293","ISCO08_ILO","3122",1,""
"KldB2010","22301","ISCO08_ILO","9329",1,""
"KldB2010","22302","ISCO08_ILO","7523",1,""
"KldB2010","22303","ISCO08_ILO","3119",1,""
"KldB2010","22304","ISCO08_ILO","2149",1,""
"KldB2010","22312","ISCO08_ILO","7521",1,""
"KldB2010","22322","ISCO08_ILO","8172",1,""
"KldB2010","22332","ISCO08_ILO","7523",1,""
"KldB2010","22333","ISCO08_ILO","3119",1,""
"KldB2010","22342","ISCO08_ILO","7522",1,""
"KldB2010","22343","ISCO08_ILO","3119",1,""
"KldB2010","22352","ISCO08_ILO","7317",1,""
"KldB2010","22382","ISCO08_ILO","7523",.66666669,""
"KldB2010","22382","ISCO08_ILO","7522",.33333334,""
"KldB2010","22393","ISCO08_ILO","3122",1,""
"KldB2010","22394","ISCO08_ILO","2149",1,""
"KldB2010","23101","ISCO08_ILO","9329",1,""
"KldB2010","23112","ISCO08_ILO","8171",1,""
"KldB2010","23113","ISCO08_ILO","3116",1,""
"KldB2010","23114","ISCO08_ILO","2145",1,""
"KldB2010","23122","ISCO08_ILO","8143",.66666669,""
"KldB2010","23122","ISCO08_ILO","8142",.33333334,""
"KldB2010","23123","ISCO08_ILO","3115",1,""
"KldB2010","23124","ISCO08_ILO","2144",1,""
"KldB2010","23193","ISCO08_ILO","3122",1,""
"KldB2010","23212","ISCO08_ILO","7321",1,""
"KldB2010","23213","ISCO08_ILO","7321",1,""
"KldB2010","23222","ISCO08_ILO","2166",1,""
"KldB2010","23223","ISCO08_ILO","2166",1,""
"KldB2010","23224","ISCO08_ILO","2166",1,""
"KldB2010","23282","ISCO08_ILO","7321",1,""
"KldB2010","23293","ISCO08_ILO","3122",1,""
"KldB2010","23294","ISCO08_ILO","1222",1,""
"KldB2010","23312","ISCO08_ILO","8132",1,""
"KldB2010","23313","ISCO08_ILO","3119",1,""
"KldB2010","23314","ISCO08_ILO","2149",1,""
"KldB2010","23322","ISCO08_ILO","3431",1,""
"KldB2010","23393","ISCO08_ILO","3431",1,""
"KldB2010","23411","ISCO08_ILO","9329",1,""
"KldB2010","23412","ISCO08_ILO","7322",1,""
"KldB2010","23413","ISCO08_ILO","3119",1,""
"KldB2010","23414","ISCO08_ILO","2149",1,""
"KldB2010","23422","ISCO08_ILO","7323",1,""
"KldB2010","23423","ISCO08_ILO","3433",1,""
"KldB2010","23493","ISCO08_ILO","3122",1,""
"KldB2010","24101","ISCO08_ILO","9329",1,""
"KldB2010","24112","ISCO08_ILO","8121",1,""
"KldB2010","24113","ISCO08_ILO","3135",1,""
"KldB2010","24114","ISCO08_ILO","2146",1,""
"KldB2010","24122","ISCO08_ILO","8121",1,""
"KldB2010","24123","ISCO08_ILO","3135",1,""
"KldB2010","24124","ISCO08_ILO","2146",1,""
"KldB2010","24132","ISCO08_ILO","8121",1,""
"KldB2010","24133","ISCO08_ILO","3117",1,""
"KldB2010","24134","ISCO08_ILO","2146",1,""
"KldB2010","24142","ISCO08_ILO","7211",1,""
"KldB2010","24193","ISCO08_ILO","3122",1,""
"KldB2010","24201","ISCO08_ILO","7223",.66666669,""
"KldB2010","24201","ISCO08_ILO","9329",.33333334,""
"KldB2010","24202","ISCO08_ILO","7223",1,""
"KldB2010","24203","ISCO08_ILO","3119",1,""
"KldB2010","24212","ISCO08_ILO","7223",1,""
"KldB2010","24222","ISCO08_ILO","7224",1,""
"KldB2010","24232","ISCO08_ILO","7223",1,""
"KldB2010","24233","ISCO08_ILO","3119",1,""
"KldB2010","24243","ISCO08_ILO","7223",1,""
"KldB2010","24244","ISCO08_ILO","2149",1,""
"KldB2010","24293","ISCO08_ILO","3122",1,""
"KldB2010","24301","ISCO08_ILO","9329",1,""
"KldB2010","24302","ISCO08_ILO","8122",1,""
"KldB2010","24303","ISCO08_ILO","3116",1,""
"KldB2010","24304","ISCO08_ILO","2146",1,""
"KldB2010","24382","ISCO08_ILO","8122",1,""
"KldB2010","24393","ISCO08_ILO","3122",1,""
"KldB2010","24411","ISCO08_ILO","9329",1,""
"KldB2010","24412","ISCO08_ILO","7214",.66666669,""
"KldB2010","24412","ISCO08_ILO","7221",.33333334,""
"KldB2010","24413","ISCO08_ILO","3112",.66666669,""
"KldB2010","24413","ISCO08_ILO","3115",.33333334,""
"KldB2010","24414","ISCO08_ILO","2142",1,""
"KldB2010","24422","ISCO08_ILO","7212",1,""
"KldB2010","24423","ISCO08_ILO","3115",1,""
"KldB2010","24424","ISCO08_ILO","2144",1,""
"KldB2010","24432","ISCO08_ILO","7541",1,""
"KldB2010","24493","ISCO08_ILO","3122",1,""
"KldB2010","24511","ISCO08_ILO","9329",1,""
"KldB2010","24512","ISCO08_ILO","7311",1,""
"KldB2010","24513","ISCO08_ILO","3115",1,""
"KldB2010","24514","ISCO08_ILO","2144",1,""
"KldB2010","24522","ISCO08_ILO","7222",1,""
"KldB2010","24523","ISCO08_ILO","3115",1,""
"KldB2010","24524","ISCO08_ILO","2144",1,""
"KldB2010","24532","ISCO08_ILO","7311",1,""
"KldB2010","24533","ISCO08_ILO","3115",1,""
"KldB2010","24593","ISCO08_ILO","3122",1,""
"KldB2010","25101","ISCO08_ILO","9329",1,""
"KldB2010","25102","ISCO08_ILO","7233",1,""
"KldB2010","25103","ISCO08_ILO","3115",1,""
"KldB2010","25104","ISCO08_ILO","2144",1,""
"KldB2010","25112","ISCO08_ILO","8211",.66666669,""
"KldB2010","25112","ISCO08_ILO","8219",.33333334,""
"KldB2010","25122","ISCO08_ILO","8189",.66666669,""
"KldB2010","25122","ISCO08_ILO","8182",.33333334,""
"KldB2010","25131","ISCO08_ILO","9623",1,""
"KldB2010","25132","ISCO08_ILO","7412",.66666669,""
"KldB2010","25132","ISCO08_ILO","7233",.33333334,""
"KldB2010","25133","ISCO08_ILO","3115",1,""
"KldB2010","25134","ISCO08_ILO","2144",1,""
"KldB2010","25182","ISCO08_ILO","7233",1,""
"KldB2010","25183","ISCO08_ILO","3115",1,""
"KldB2010","25184","ISCO08_ILO","2144",1,""
"KldB2010","25193","ISCO08_ILO","3122",1,""
"KldB2010","25194","ISCO08_ILO","2141",1,""
"KldB2010","25201","ISCO08_ILO","9329",.66666669,""
"KldB2010","25201","ISCO08_ILO","7231",.33333334,""
"KldB2010","25212","ISCO08_ILO","7231",1,""
"KldB2010","25213","ISCO08_ILO","3115",1,""
"KldB2010","25214","ISCO08_ILO","2144",1,""
"KldB2010","25222","ISCO08_ILO","7233",1,""
"KldB2010","25223","ISCO08_ILO","3115",1,""
"KldB2010","25224","ISCO08_ILO","2144",1,""
"KldB2010","25232","ISCO08_ILO","7232",.66666669,""
"KldB2010","25232","ISCO08_ILO","8211",.33333334,""
"KldB2010","25233","ISCO08_ILO","3115",1,""
"KldB2010","25234","ISCO08_ILO","2144",1,""
"KldB2010","25242","ISCO08_ILO","7214",1,""
"KldB2010","25243","ISCO08_ILO","3115",1,""
"KldB2010","25244","ISCO08_ILO","2144",1,""
"KldB2010","25252","ISCO08_ILO","7234",.40000001,""
"KldB2010","25252","ISCO08_ILO","7231",.2,""
"KldB2010","25252","ISCO08_ILO","8211",.2,""
"KldB2010","25252","ISCO08_ILO","8219",.2,""
