"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-08_Ganzeboom","2620","SIOPS","54",1,
"ISCO-08_Ganzeboom","2621","SIOPS","54",1,
"ISCO-08_Ganzeboom","2622","SIOPS","54",1,
"ISCO-08_Ganzeboom","2630","SIOPS","56.3",1,
"ISCO-08_Ganzeboom","2631","SIOPS","60",1,
"ISCO-08_Ganzeboom","2632","SIOPS","68.51",1,
"ISCO-08_Ganzeboom","2633","SIOPS","56.3",1,
"ISCO-08_Ganzeboom","2634","SIOPS","66",1,
"ISCO-08_Ganzeboom","2635","SIOPS","53.89",1,
"ISCO-08_Ganzeboom","2636","SIOPS","54",1,
"ISCO-08_Ganzeboom","2640","SIOPS","57.4",1,
"ISCO-08_Ganzeboom","2641","SIOPS","56.92",1,
"ISCO-08_Ganzeboom","2642","SIOPS","62.99",1,
"ISCO-08_Ganzeboom","2643","SIOPS","65.66",1,
"ISCO-08_Ganzeboom","2650","SIOPS","52.4",1,
"ISCO-08_Ganzeboom","2651","SIOPS","57",1,
"ISCO-08_Ganzeboom","2652","SIOPS","46.09",1,
"ISCO-08_Ganzeboom","2653","SIOPS","40",1,
"ISCO-08_Ganzeboom","2654","SIOPS","66.78",1,
"ISCO-08_Ganzeboom","2655","SIOPS","56.79",1,
"ISCO-08_Ganzeboom","2656","SIOPS","50",1,
"ISCO-08_Ganzeboom","2659","SIOPS","33",1,
"ISCO-08_Ganzeboom","3000","SIOPS","48.11",1,
"ISCO-08_Ganzeboom","3100","SIOPS","46.74",1,
"ISCO-08_Ganzeboom","3110","SIOPS","49.72",1,
"ISCO-08_Ganzeboom","3111","SIOPS","46",1,
"ISCO-08_Ganzeboom","3112","SIOPS","52.72",1,
"ISCO-08_Ganzeboom","3113","SIOPS","46",1,
"ISCO-08_Ganzeboom","3114","SIOPS","49.65",1,
"ISCO-08_Ganzeboom","3115","SIOPS","46",1,
"ISCO-08_Ganzeboom","3116","SIOPS","46",1,
"ISCO-08_Ganzeboom","3117","SIOPS","54",1,
"ISCO-08_Ganzeboom","3118","SIOPS","55",1,
"ISCO-08_Ganzeboom","3119","SIOPS","46",1,
"ISCO-08_Ganzeboom","3120","SIOPS","45.94",1,
"ISCO-08_Ganzeboom","3121","SIOPS","45.94",1,
"ISCO-08_Ganzeboom","3122","SIOPS","45.94",1,
"ISCO-08_Ganzeboom","3123","SIOPS","45.94",1,
"ISCO-08_Ganzeboom","3130","SIOPS","34.91",1,
"ISCO-08_Ganzeboom","3131","SIOPS","34.76",1,
"ISCO-08_Ganzeboom","3132","SIOPS","34.91",1,
"ISCO-08_Ganzeboom","3133","SIOPS","34.91",1,
"ISCO-08_Ganzeboom","3134","SIOPS","43",1,
"ISCO-08_Ganzeboom","3135","SIOPS","34.91",1,
"ISCO-08_Ganzeboom","3139","SIOPS","34.91",1,
"ISCO-08_Ganzeboom","3140","SIOPS","49",1,
"ISCO-08_Ganzeboom","3141","SIOPS","52",1,
"ISCO-08_Ganzeboom","3142","SIOPS","48.57",1,
"ISCO-08_Ganzeboom","3143","SIOPS","49",1,
"ISCO-08_Ganzeboom","3150","SIOPS","59",1,
"ISCO-08_Ganzeboom","3151","SIOPS","60",1,
"ISCO-08_Ganzeboom","3152","SIOPS","55.44",1,
"ISCO-08_Ganzeboom","3153","SIOPS","66",1,
"ISCO-08_Ganzeboom","3154","SIOPS","59",1,
"ISCO-08_Ganzeboom","3155","SIOPS","59",1,
"ISCO-08_Ganzeboom","3200","SIOPS","50.27",1,
"ISCO-08_Ganzeboom","3210","SIOPS","55.9",1,
"ISCO-08_Ganzeboom","3211","SIOPS","58",1,
"ISCO-08_Ganzeboom","3212","SIOPS","54.58",1,
"ISCO-08_Ganzeboom","3213","SIOPS","44",1,
"ISCO-08_Ganzeboom","3214","SIOPS","60",1,
"ISCO-08_Ganzeboom","3220","SIOPS","44",1,
"ISCO-08_Ganzeboom","3221","SIOPS","44",1,
"ISCO-08_Ganzeboom","3222","SIOPS","44",1,
"ISCO-08_Ganzeboom","3230","SIOPS","50.27",1,
"ISCO-08_Ganzeboom","3240","SIOPS","48",1,
"ISCO-08_Ganzeboom","3250","SIOPS","49.87",1,
"ISCO-08_Ganzeboom","3251","SIOPS","49.87",1,
"ISCO-08_Ganzeboom","3252","SIOPS","49.87",1,
"ISCO-08_Ganzeboom","3253","SIOPS","49.87",1,
"ISCO-08_Ganzeboom","3254","SIOPS","57",1,
"ISCO-08_Ganzeboom","3255","SIOPS","49.87",1,
"ISCO-08_Ganzeboom","3256","SIOPS","50",1,
"ISCO-08_Ganzeboom","3257","SIOPS","48",1,
"ISCO-08_Ganzeboom","3258","SIOPS","49.87",1,
"ISCO-08_Ganzeboom","3259","SIOPS","49.89",1,
"ISCO-08_Ganzeboom","3300","SIOPS","48.81",1,
"ISCO-08_Ganzeboom","3310","SIOPS","45.93",1,
"ISCO-08_Ganzeboom","3311","SIOPS","56",1,
"ISCO-08_Ganzeboom","3312","SIOPS","45.93",1,
"ISCO-08_Ganzeboom","3313","SIOPS","43.81",1,
"ISCO-08_Ganzeboom","3314","SIOPS","51",1,
"ISCO-08_Ganzeboom","3315","SIOPS","48.97",1,
"ISCO-08_Ganzeboom","3320","SIOPS","47.2",1,
"ISCO-08_Ganzeboom","3321","SIOPS","46",1,
"ISCO-08_Ganzeboom","3322","SIOPS","47",1,
"ISCO-08_Ganzeboom","3323","SIOPS","48.86",1,
"ISCO-08_Ganzeboom","3324","SIOPS","55",1,
"ISCO-08_Ganzeboom","3330","SIOPS","47.61",1,
"ISCO-08_Ganzeboom","3331","SIOPS","47.61",1,
"ISCO-08_Ganzeboom","3332","SIOPS","47.61",1,
"ISCO-08_Ganzeboom","3333","SIOPS","47.61",1,
"ISCO-08_Ganzeboom","3334","SIOPS","49",1,
"ISCO-08_Ganzeboom","3339","SIOPS","42.15",1,
"ISCO-08_Ganzeboom","3340","SIOPS","48.81",1,
"ISCO-08_Ganzeboom","3341","SIOPS","48.81",1,
"ISCO-08_Ganzeboom","3342","SIOPS","48.81",1,
"ISCO-08_Ganzeboom","3343","SIOPS","48.81",1,
"ISCO-08_Ganzeboom","3344","SIOPS","48.81",1,
"ISCO-08_Ganzeboom","3350","SIOPS","54.81",1,
"ISCO-08_Ganzeboom","3351","SIOPS","54.64",1,
"ISCO-08_Ganzeboom","3352","SIOPS","52",1,
"ISCO-08_Ganzeboom","3353","SIOPS","54.64",1,
"ISCO-08_Ganzeboom","3354","SIOPS","54.64",1,
"ISCO-08_Ganzeboom","3355","SIOPS","54.64",1,
"ISCO-08_Ganzeboom","3359","SIOPS","54.64",1,
"ISCO-08_Ganzeboom","3400","SIOPS","50.11",1,
