"sourceConceptScheme ","sourceConcept ","targetConceptScheme ","targetConcept ","prob ","comment"
"ISCO-08_Infas","2653","ISCO-08_Ganzeboom ","2653",1,
"ISCO-08_Infas","2654","ISCO-08_Ganzeboom ","2654",1,
"ISCO-08_Infas","2655","ISCO-08_Ganzeboom ","2655",1,
"ISCO-08_Infas","2656","ISCO-08_Ganzeboom ","2656",1,
"ISCO-08_Infas","2659","ISCO-08_Ganzeboom ","2659",1,
"ISCO-08_Infas","3000","ISCO-08_Ganzeboom ","3000",1,
"ISCO-08_Infas","3100","ISCO-08_Ganzeboom ","3100",1,
"ISCO-08_Infas","3110","ISCO-08_Ganzeboom ","3110",1,
"ISCO-08_Infas","3111","ISCO-08_Ganzeboom ","3111",1,
"ISCO-08_Infas","3112","ISCO-08_Ganzeboom ","3112",1,
"ISCO-08_Infas","3113","ISCO-08_Ganzeboom ","3113",1,
"ISCO-08_Infas","3114","ISCO-08_Ganzeboom ","3114",1,
"ISCO-08_Infas","3115","ISCO-08_Ganzeboom ","3115",1,
"ISCO-08_Infas","3116","ISCO-08_Ganzeboom ","3116",1,
"ISCO-08_Infas","3117","ISCO-08_Ganzeboom ","3117",1,
"ISCO-08_Infas","3118","ISCO-08_Ganzeboom ","3118",1,
"ISCO-08_Infas","3119","ISCO-08_Ganzeboom ","3119",1,
"ISCO-08_Infas","3120","ISCO-08_Ganzeboom ","3120",1,
"ISCO-08_Infas","3121","ISCO-08_Ganzeboom ","3121",1,
"ISCO-08_Infas","3122","ISCO-08_Ganzeboom ","3122",1,
"ISCO-08_Infas","3123","ISCO-08_Ganzeboom ","3123",1,
"ISCO-08_Infas","3130","ISCO-08_Ganzeboom ","3130",1,
"ISCO-08_Infas","3131","ISCO-08_Ganzeboom ","3131",1,
"ISCO-08_Infas","3132","ISCO-08_Ganzeboom ","3132",1,
"ISCO-08_Infas","3133","ISCO-08_Ganzeboom ","3133",1,
"ISCO-08_Infas","3134","ISCO-08_Ganzeboom ","3134",1,
"ISCO-08_Infas","3135","ISCO-08_Ganzeboom ","3135",1,
"ISCO-08_Infas","3139","ISCO-08_Ganzeboom ","3139",1,
"ISCO-08_Infas","3140","ISCO-08_Ganzeboom ","3140",1,
"ISCO-08_Infas","3141","ISCO-08_Ganzeboom ","3141",1,
"ISCO-08_Infas","3142","ISCO-08_Ganzeboom ","3142",1,
"ISCO-08_Infas","3143","ISCO-08_Ganzeboom ","3143",1,
"ISCO-08_Infas","3150","ISCO-08_Ganzeboom ","3150",1,
"ISCO-08_Infas","3151","ISCO-08_Ganzeboom ","3151",1,
"ISCO-08_Infas","3152","ISCO-08_Ganzeboom ","3152",1,
"ISCO-08_Infas","3153","ISCO-08_Ganzeboom ","3153",1,
"ISCO-08_Infas","3154","ISCO-08_Ganzeboom ","3154",1,
"ISCO-08_Infas","3155","ISCO-08_Ganzeboom ","3155",1,
"ISCO-08_Infas","3200","ISCO-08_Ganzeboom ","3200",1,
"ISCO-08_Infas","3210","ISCO-08_Ganzeboom ","3210",1,
"ISCO-08_Infas","3211","ISCO-08_Ganzeboom ","3211",1,
"ISCO-08_Infas","3212","ISCO-08_Ganzeboom ","3212",1,
"ISCO-08_Infas","3213","ISCO-08_Ganzeboom ","3213",1,
"ISCO-08_Infas","3214","ISCO-08_Ganzeboom ","3214",1,
"ISCO-08_Infas","3220","ISCO-08_Ganzeboom ","3220",1,
"ISCO-08_Infas","3221","ISCO-08_Ganzeboom ","3221",1,
"ISCO-08_Infas","3222","ISCO-08_Ganzeboom ","3222",1,
"ISCO-08_Infas","3230","ISCO-08_Ganzeboom ","3230",1,
"ISCO-08_Infas","3240","ISCO-08_Ganzeboom ","3240",1,
"ISCO-08_Infas","3250","ISCO-08_Ganzeboom ","3250",1,
"ISCO-08_Infas","3251","ISCO-08_Ganzeboom ","3251",1,
"ISCO-08_Infas","3252","ISCO-08_Ganzeboom ","3252",1,
"ISCO-08_Infas","3253","ISCO-08_Ganzeboom ","3253",1,
"ISCO-08_Infas","3254","ISCO-08_Ganzeboom ","3254",1,
"ISCO-08_Infas","3255","ISCO-08_Ganzeboom ","3255",1,
"ISCO-08_Infas","3256","ISCO-08_Ganzeboom ","3256",1,
"ISCO-08_Infas","3257","ISCO-08_Ganzeboom ","3257",1,
"ISCO-08_Infas","3258","ISCO-08_Ganzeboom ","3258",1,
"ISCO-08_Infas","3259","ISCO-08_Ganzeboom ","3259",1,
"ISCO-08_Infas","3300","ISCO-08_Ganzeboom ","3300",1,
