"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-08_Kantar","de","3252","Fachkräfte, medizinische Dokumentation",162,3252
"ISCO-08_Kantar","de","3253","Fachkräfte, öffentl. Gesundheitsfürsorge",163,3253
"ISCO-08_Kantar","de","3254","Augenoptiker/-innen",164,3254
"ISCO-08_Kantar","de","3255","Physiotherapeutische Techniker/-innen",165,3255
"ISCO-08_Kantar","de","3256","Medizinische Assistenten/-innen",166,3256
"ISCO-08_Kantar","de","3257","Nicht akad. Kontrolleure, Umweltmedizin",167,3257
"ISCO-08_Kantar","de","3258","Rettungsdienstpersonal",168,3258
"ISCO-08_Kantar","de","3259","Assistenzberufe, Gesundheitsw., a.n.g.",169,3259
"ISCO-08_Kantar","de","3311","Wertpapierhändler/-innen",170,3311
"ISCO-08_Kantar","de","3312","Kreditsachbearbeiter/-innen",171,3312
"ISCO-08_Kantar","de","3313","Nicht akad. Fachkräfte, Rechnungswesen",172,3313
"ISCO-08_Kantar","de","3314","Nicht akad. mathematische Fachkräfte",173,3314
"ISCO-08_Kantar","de","3315","Schadensgutachter/-innen",174,3315
"ISCO-08_Kantar","de","3321","Versicherungsvertreter/-innen",175,3321
"ISCO-08_Kantar","de","3322","Vertriebsagenten/-innen",176,3322
"ISCO-08_Kantar","de","3323","Einkäufer/-innen",177,3323
"ISCO-08_Kantar","de","3324","Handelsmakler/-innen",178,3324
"ISCO-08_Kantar","de","3331","Fachkräfte, Abrechnungsdienstl.",179,3331
"ISCO-08_Kantar","de","3332","Konferenz-/Veranstaltungsplaner/-innen",180,3332
"ISCO-08_Kantar","de","3333","Arbeits-/Personalvermittler/-innen",181,3333
"ISCO-08_Kantar","de","3334","Immobilienmakler/-innen",182,3334
"ISCO-08_Kantar","de","3339","Fachkräfte, unternehm. Dienstl., a.n.g.",183,3339
"ISCO-08_Kantar","de","3341","Sekretariatsleiter/-innen",184,3341
"ISCO-08_Kantar","de","3342","Sekretariatsfachkräfte, juristisch",185,3342
"ISCO-08_Kantar","de","3343","Sekretariatsfachkräfte, Geschäftsleitung",186,3343
"ISCO-08_Kantar","de","3344","Sekretariatsfachkräfte, Gesundheitswesen",187,3344
"ISCO-08_Kantar","de","3351","Fachkräfte, Zolldienst/Grenzschutz",188,3351
"ISCO-08_Kantar","de","3352","Fachkräfte, Steuerverwaltung",189,3352
"ISCO-08_Kantar","de","3353","Fachkräfte, Sozialverwaltung",190,3353
