"ConceptScheme ","labelStyle ","Concept ","prefLabel ","sortorder ","prefValue"
"ISCO-08_infas","de",2656,"Sprecher im Rundfunk, Fernsehen und sonstigen Medien",180,2656
"ISCO-08_infas","de",2659,"Bildende und darstellende Künstler, anderweitig nicht genannt",181,2659
"ISCO-08_infas","de",3000,"Techniker und gleichrangige nichttechnische Berufe",182,3000
"ISCO-08_infas","de",3100,"Ingenieurtechnische und vergleichbare Fachkräfte",183,3100
"ISCO-08_infas","de",3110,"Material- und ingenieurtechnische Fachkräfte",184,3110
"ISCO-08_infas","de",3111,"Chemo- und Physikotechniker",185,3111
"ISCO-08_infas","de",3112,"Bautechniker",186,3112
"ISCO-08_infas","de",3113,"Elektrotechniker",187,3113
"ISCO-08_infas","de",3114,"Techniker im Bereich Elektronik",188,3114
"ISCO-08_infas","de",3115,"Maschinenbautechniker",189,3115
"ISCO-08_infas","de",3116,"Chemiebetriebs- und Verfahrenstechniker",190,3116
"ISCO-08_infas","de",3117,"Bergbau- und Hüttentechniker",191,3117
"ISCO-08_infas","de",3118,"Technische Zeichner",192,3118
"ISCO-08_infas","de",3119,"Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt",193,3119
"ISCO-08_infas","de",3120,"Produktionsleiter im Bergbau, bei der Herstellung von Waren und im Bau",194,3120
"ISCO-08_infas","de",3121,"Produktionsleiter im Bergbau",195,3121
"ISCO-08_infas","de",3122,"Produktionsleiter bei der Herstellung von Waren",196,3122
"ISCO-08_infas","de",3123,"Bauleiter",197,3123
"ISCO-08_infas","de",3130,"Techniker in der Prozesssteuerung",198,3130
"ISCO-08_infas","de",3131,"Steuerer von Energieerzeugungsanlagen",199,3131
"ISCO-08_infas","de",3132,"Steuerer von Verbrennungs- und Wasserbehandlungsanlagen",200,3132
"ISCO-08_infas","de",3133,"Steuerer von chemischen Verfahrensanlagen",201,3133
"ISCO-08_infas","de",3134,"Steurer von Erdöl- und Erdgasraffinationsanlagen",202,3134
"ISCO-08_infas","de",3135,"Steuerer von Verfahren in der Metallerzeugung",203,3135
"ISCO-08_infas","de",3139,"Techniker in der Prozesssteuerung, anderweitig nicht genannt",204,3139
"ISCO-08_infas","de",3140,"Biotechniker und verwandte technische Berufe",205,3140
"ISCO-08_infas","de",3141,"Biotechniker (ohne medizinische Fachberufe)",206,3141
"ISCO-08_infas","de",3142,"Agrartechniker",207,3142
"ISCO-08_infas","de",3143,"Forsttechniker",208,3143
"ISCO-08_infas","de",3150,"Schiffsführer, Flugzeugführer und verwandte Berufe",209,3150
"ISCO-08_infas","de",3151,"Technische Schiffsoffiziere",210,3151
"ISCO-08_infas","de",3152,"Schiffsführer, nautische Schiffsoffiziere und Schiffslotsen",211,3152
"ISCO-08_infas","de",3153,"Flugzeugführer und verwandte Berufe",212,3153
"ISCO-08_infas","de",3154,"Flugverkehrslotsen",213,3154
"ISCO-08_infas","de",3155,"Flugsicherungstechniker",214,3155
"ISCO-08_infas","de",3200,"Assistenzberufe im Gesundheitswesen",215,3200
"ISCO-08_infas","de",3210,"Medizinische und pharmazeutische Fachberufe",216,3210
"ISCO-08_infas","de",3211,"Medizintechniker im Bereich bildgebende Verfahren und Therapiegeräte",217,3211
"ISCO-08_infas","de",3212,"Medizintechniker im Bereich Labor und Pathologie",218,3212
"ISCO-08_infas","de",3213,"Pharmazeutisch-technische Assistenten",219,3213
"ISCO-08_infas","de",3214,"Medizinische und zahnmedizinische Prothetiktechniker",220,3214
"ISCO-08_infas","de",3220,"Nicht akademische Krankenpflege- und Geburtshilfefachkräfte",221,3220
"ISCO-08_infas","de",3221,"Nicht akademische Krankenpflegefachkräfte",222,3221
"ISCO-08_infas","de",3222,"Nicht akademische Geburtshilfefachkräfte",223,3222
"ISCO-08_infas","de",3230,"Nicht akademische Fachkräfte in traditioneller und komplementärer Medizin",224,3230
"ISCO-08_infas","de",3240,"Veterinärmedizinische Fachkräfte und Assistenten",225,3240
"ISCO-08_infas","de",3250,"Sonstige Assistenzberufe im Gesundheitswesen",226,3250
"ISCO-08_infas","de",3251,"Zahnmedizinische Assistenten und Dentalhygieniker",227,3251
"ISCO-08_infas","de",3252,"Fachkräfte im Bereich medizinische Dokumentation und Information",228,3252
"ISCO-08_infas","de",3253,"Fachkräfte in der öffentlichen Gesundheitsfürsorge",229,3253
"ISCO-08_infas","de",3254,"Augenoptiker",230,3254
"ISCO-08_infas","de",3255,"Physiotherapeutische Techniker und Assistenten",231,3255
"ISCO-08_infas","de",3256,"Medizinische Assistenten",232,3256
"ISCO-08_infas","de",3257,"Nicht akademische Kontrolleure und Beauftragte in den Bereichen Umwelt- und Arbeitsmedizin sowie verwandte Berufe",233,3257
"ISCO-08_infas","de",3258,"Rettungsdienstpersonal",234,3258
"ISCO-08_infas","de",3259,"Assistenzberufe im Gesundheitswesen, anderweitig nicht genannt",235,3259
"ISCO-08_infas","de",3300,"Nicht akademische betriebswirtschaftliche und kaufmännische Fachkräfte und Verwaltungsfachkräfte",236,3300
"ISCO-08_infas","de",3310,"Nicht akademische Fachkräfte im Bereich Finanzen und mathematische Verfahren",237,3310
"ISCO-08_infas","de",3311,"Wertpapierhändler, -makler und Finanzmakler",238,3311
"ISCO-08_infas","de",3312,"Kreditsachbearbeiter",239,3312
"ISCO-08_infas","de",3313,"Nicht akademische Fachkräfte im Rechnungswesen",240,3313
"ISCO-08_infas","de",3314,"Nicht akademische statistische, mathematische und verwandte Fachkräfte",241,3314
"ISCO-08_infas","de",3315,"Schätzer und Schadensgutachter",242,3315
"ISCO-08_infas","de",3319,"nicht akademische Fachkräfte im Bereich Finanzen (Gesis-Sondercode)",243,3319
"ISCO-08_infas","de",3320,"Vertriebsagenten, Einkäufer und Handelsmakler",244,3320
"ISCO-08_infas","de",3321,"Versicherungsvertreter",245,3321
"ISCO-08_infas","de",3322,"Vertriebsagenten",246,3322
"ISCO-08_infas","de",3323,"Einkäufer",247,3323
"ISCO-08_infas","de",3324,"Handelsmakler",248,3324
"ISCO-08_infas","de",3330,"Fachkräfte für unternehmensbezogene Dienstleistungen",249,3330
"ISCO-08_infas","de",3331,"Fachkräfte für Abrechnungs- und Speditionsdienstleistungen",250,3331
"ISCO-08_infas","de",3332,"Konferenz- und Veranstaltungsplaner",251,3332
"ISCO-08_infas","de",3333,"Arbeits- und Personalvermittler",252,3333
"ISCO-08_infas","de",3334,"Immobilienmakler und -verwalter",253,3334
"ISCO-08_infas","de",3339,"Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt",254,3339
"ISCO-08_infas","de",3340,"Sekretariatsfachkräfte",255,3340
"ISCO-08_infas","de",3341,"Sekretariatsleiter",256,3341
"ISCO-08_infas","de",3342,"Sekretariatsfachkräfte im juristischen Bereich",257,3342
"ISCO-08_infas","de",3343,"Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung",258,3343
"ISCO-08_infas","de",3344,"Sekretariatsfachkräfte im Gesundheitswesen",259,3344
"ISCO-08_infas","de",3350,"Fachkräfte in der öffentlichen Verwaltung",260,3350
"ISCO-08_infas","de",3351,"Fachkräfte im Zolldienst und Grenzschutz",261,3351
"ISCO-08_infas","de",3352,"Fachkräfte in der Steuerverwaltung",262,3352
"ISCO-08_infas","de",3353,"Fachkräfte in Sozialverwaltung und -versicherung",263,3353
"ISCO-08_infas","de",3354,"Fachkräfte bei staatlichen Pass-, Lizenz- und Genehmigungsstellen",264,3354
"ISCO-08_infas","de",3355,"Polizeikommissare und Kriminalbeamte",265,3355
"ISCO-08_infas","de",3359,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",266,3359
"ISCO-08_infas","de",3400,"Nicht akademische juristische, sozialpflegerische, kulturelle und verwandte Fachkräfte",267,3400
"ISCO-08_infas","de",3410,"Nicht akademische juristische, sozialpflegerische und religiöse Berufe",268,3410
"ISCO-08_infas","de",3411,"Nicht akademische Fachkräfte für Rechts- und verwandte Angelegenheiten",269,3411
"ISCO-08_infas","de",3412,"Nicht akademische sozialpflegerische Fachkräfte",270,3412
"ISCO-08_infas","de",3413,"Ordensbrüder/-schwestern und Seelsorgehelfer",271,3413
"ISCO-08_infas","de",3420,"Fachkräfte im Bereich Sport und Fitness",272,3420
"ISCO-08_infas","de",3421,"Athleten und Berufssportler",273,3421
"ISCO-08_infas","de",3422,"Sportlehrer, Sporttrainer und Sportfunktionäre",274,3422
"ISCO-08_infas","de",3423,"Trainer und Betreuer im Bereich Fitness und Erholung",275,3423
"ISCO-08_infas","de",3430,"Fachkräfte in Gestaltung und Kultur sowie Küchenchefs",276,3430
"ISCO-08_infas","de",3431,"Fotografen",277,3431
