sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"ISCO-88_Ganzeboom","7112","MPS88","42.9",1,""
"ISCO-88_Ganzeboom","7113","MPS88","42.9",1,""
"ISCO-88_Ganzeboom","7121","MPS88","47.1",1,""
"ISCO-88_Ganzeboom","7122","MPS88","45.3",1,""
"ISCO-88_Ganzeboom","7123","MPS88","40.3",1,""
"ISCO-88_Ganzeboom","7124","MPS88","48.7",1,""
"ISCO-88_Ganzeboom","7129","MPS88","53.4",1,""
"ISCO-88_Ganzeboom","7131","MPS88","47.2",1,""
"ISCO-88_Ganzeboom","7132","MPS88","56.8",1,""
"ISCO-88_Ganzeboom","7133","MPS88","51.5",1,""
"ISCO-88_Ganzeboom","7134","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","7135","MPS88","52.4",1,""
"ISCO-88_Ganzeboom","7136","MPS88","51",1,""
"ISCO-88_Ganzeboom","7137","MPS88","56",1,""
"ISCO-88_Ganzeboom","7141","MPS88","52.5",1,""
"ISCO-88_Ganzeboom","7142","MPS88","40.3",1,""
"ISCO-88_Ganzeboom","7143","MPS88","41.2",1,""
"ISCO-88_Ganzeboom","7211","MPS88","44.5",1,""
"ISCO-88_Ganzeboom","7212","MPS88","38.3",1,""
"ISCO-88_Ganzeboom","7213","MPS88","47.1",1,""
"ISCO-88_Ganzeboom","7214","MPS88","45.4",1,""
"ISCO-88_Ganzeboom","7215","MPS88","44.5",1,""
"ISCO-88_Ganzeboom","7216","MPS88","44.5",1,""
"ISCO-88_Ganzeboom","7221","MPS88","49.6",1,""
"ISCO-88_Ganzeboom","7222","MPS88","52.6",1,""
"ISCO-88_Ganzeboom","7223","MPS88","48.5",1,""
"ISCO-88_Ganzeboom","7224","MPS88","49.6",1,""
"ISCO-88_Ganzeboom","7231","MPS88","52.9",1,""
"ISCO-88_Ganzeboom","7232","MPS88","58.2",1,""
"ISCO-88_Ganzeboom","7233","MPS88","47.4",1,""
"ISCO-88_Ganzeboom","7241","MPS88","49.9",1,""
"ISCO-88_Ganzeboom","7242","MPS88","62.3",1,""
"ISCO-88_Ganzeboom","7243","MPS88","65.4",1,""
"ISCO-88_Ganzeboom","7244","MPS88","60.5",1,""
"ISCO-88_Ganzeboom","7245","MPS88","55",1,""
"ISCO-88_Ganzeboom","7311","MPS88","62.5",1,""
"ISCO-88_Ganzeboom","7312","MPS88","63",1,""
"ISCO-88_Ganzeboom","7313","MPS88","63",1,""
"ISCO-88_Ganzeboom","7321","MPS88","36.1",1,""
"ISCO-88_Ganzeboom","7322","MPS88","38.1",1,""
"ISCO-88_Ganzeboom","7323","MPS88","36.1",1,""
"ISCO-88_Ganzeboom","7324","MPS88","36.1",1,""
"ISCO-88_Ganzeboom","7331","MPS88","58.8",1,""
"ISCO-88_Ganzeboom","7332","MPS88","58.8",1,""
"ISCO-88_Ganzeboom","7341","MPS88","63.1",1,""
"ISCO-88_Ganzeboom","7342","MPS88","64.2",1,""
"ISCO-88_Ganzeboom","7343","MPS88","60.7",1,""
"ISCO-88_Ganzeboom","7344","MPS88","64.2",1,""
"ISCO-88_Ganzeboom","7345","MPS88","64.2",1,""
"ISCO-88_Ganzeboom","7346","MPS88","64.2",1,""
